Execution time,Date/Time,ActivePower,WindSpeed,WindDir
16:48:38,02 02 2018 03:20,3601.07690429687,19.9937801361083,190.079696655273
16:48:39,02 02 2018 03:30,3601.06811523437,22.0443096160888,189.450103759765
16:48:39,02 02 2018 03:40,3600.2919921875,23.4637699127197,186.471405029296
16:48:39,02 02 2018 03:50,3600.65405273437,24.1459808349609,186.660995483398
16:48:39,02 02 2018 04:00,3601.08203125,24.0880508422851,184.098800659179
16:48:39,02 02 2018 04:10,3600.8330078125,24.0870609283447,182.306396484375
16:48:40,02 02 2018 04:20,3600.625,24.1010303497314,184.895095825195
16:48:40,02 02 2018 04:30,3601.10302734375,23.0828704833984,187.591506958007
16:48:40,02 02 2018 04:40,3601.07495117187,23.6926193237304,188.879699707031
16:48:40,02 02 2018 04:50,3601.294921875,23.429630279541,191.224502563476
16:48:40,02 02 2018 05:00,3600.90307617187,22.1805992126464,190.38330078125
16:48:41,02 02 2018 05:10,3601.48999023437,21.983039855957,190.677200317382
16:48:41,02 02 2018 05:20,3601.3740234375,22.1639499664306,189.798797607421
16:48:41,02 02 2018 05:30,3601.51098632812,21.2699604034423,190.476104736328
16:48:41,02 02 2018 05:40,3601.59301757812,20.8736400604248,191.169006347656
16:48:41,02 02 2018 05:50,3602.04907226562,20.5965595245361,191.22900390625
16:48:42,02 02 2018 06:00,3601.75,20.1837501525878,189.755996704101
16:48:42,02 02 2018 06:10,3601.73803710937,19.6068496704101,190.979293823242
16:48:42,02 02 2018 06:20,3601.99609375,18.1718006134033,190.847595214843
16:48:42,02 02 2018 06:30,3602.20703125,18.3018798828125,190.764205932617
16:48:43,02 02 2018 06:40,3601.708984375,18.832799911499,189.955596923828
16:48:43,02 02 2018 06:50,3601.98608398437,18.4784698486328,190.174102783203
16:48:43,02 02 2018 07:00,3601.291015625,20.4009609222412,188.428100585937
16:48:43,02 02 2018 07:10,3601.46411132812,19.6009693145751,188.80760192871
16:48:43,02 02 2018 07:20,3601.52001953125,20.1758995056152,191.701995849609
16:48:44,02 02 2018 07:30,3601.55004882812,20.7640590667724,191.319503784179
16:48:44,02 02 2018 07:40,3601.89794921875,20.6679992675781,191.213394165039
16:48:44,02 02 2018 07:50,3601.77099609375,18.9729499816894,189.939193725585
16:48:44,02 02 2018 08:00,3601.58911132812,17.9624996185302,192.695404052734
16:48:44,02 02 2018 08:10,3601.6689453125,18.2273902893066,194.735397338867
16:48:45,02 02 2018 08:20,3602.14794921875,18.0878601074218,194.486602783203
16:48:45,02 02 2018 08:30,3602.18310546875,18.4491004943847,194.432205200195
16:48:45,02 02 2018 08:40,3602.10009765625,18.3256092071533,194.389297485351
16:48:45,02 02 2018 08:50,3601.662109375,18.3877601623535,194.725006103515
16:48:45,02 02 2018 09:00,3602.26904296875,17.2691993713378,196.693496704101
16:48:46,02 02 2018 09:10,3602.26196289062,17.8455905914306,196.739593505859
16:48:46,02 02 2018 09:20,3601.88500976562,17.6873607635498,194.099502563476
16:48:46,02 02 2018 09:30,2296.66088867187,17.4487590789794,195.00129699707
16:48:46,02 02 2018 09:40,0.0,17.3360404968261,197.844406127929
16:48:47,02 02 2018 09:50,0.0,17.669189453125,197.097900390625
16:48:47,02 02 2018 10:00,2623.8759765625,18.3257999420166,192.569900512695
16:48:47,02 02 2018 10:10,3601.5849609375,18.8337593078613,189.55940246582
16:48:47,02 02 2018 10:20,3601.5830078125,18.4004402160644,189.189407348632
16:48:47,02 02 2018 10:30,3601.55102539062,19.4588508605957,188.992706298828
16:48:48,02 02 2018 10:40,3601.10888671875,20.619909286499,191.971298217773
16:48:48,02 02 2018 10:50,3601.5830078125,21.2905006408691,192.873001098632
16:48:48,02 02 2018 11:00,3601.830078125,19.6035594940185,191.601501464843
16:48:48,02 02 2018 11:10,3601.85791015625,18.5650596618652,192.196197509765
16:48:48,02 02 2018 11:20,3602.38305664062,17.7300205230712,193.414306640625
16:48:49,02 02 2018 11:30,3602.2529296875,17.3411502838134,193.77439880371
16:48:49,02 02 2018 11:40,3602.06909179687,18.3430500030517,197.116500854492
16:48:49,02 02 2018 11:50,3602.32788085937,18.56734085083,198.07420349121
16:48:49,02 02 2018 12:00,3601.77709960937,18.5576305389404,199.857192993164
16:48:49,02 02 2018 12:10,3602.212890625,18.8736991882324,197.445098876953
16:48:50,02 02 2018 12:20,3602.21606445312,18.7484397888183,196.802993774414
16:48:50,02 02 2018 12:30,3601.72998046875,19.4437294006347,195.333694458007
16:48:50,02 02 2018 12:40,3601.54711914062,19.8317699432373,195.8125
16:48:50,02 02 2018 12:50,3601.501953125,19.5748100280761,195.54670715332
16:48:50,02 02 2018 13:00,3602.3369140625,19.7809295654296,195.987106323242
16:48:51,02 02 2018 13:10,3601.85498046875,17.9088096618652,193.691802978515
16:48:51,02 02 2018 13:20,3602.52001953125,17.1480808258056,191.63150024414
16:48:51,02 02 2018 13:30,3598.97998046875,15.4296503067016,197.153701782226
16:48:51,02 02 2018 13:40,3602.57592773437,16.0212001800537,195.908706665039
16:48:52,02 02 2018 13:50,3602.51293945312,15.9450702667236,199.376602172851
16:48:52,02 02 2018 14:00,3602.71801757812,14.9618196487426,199.794998168945
16:48:52,02 02 2018 14:10,3602.7109375,14.636960029602,198.357299804687
16:48:52,02 02 2018 14:20,3602.39306640625,15.7454500198364,199.168701171875
16:48:52,02 02 2018 14:30,3602.30297851562,17.290090560913,198.782897949218
16:48:53,02 02 2018 14:40,3602.17504882812,16.8604907989501,200.818206787109
16:48:53,02 02 2018 14:50,3602.63891601562,15.8609104156494,199.33349609375
16:48:53,02 02 2018 15:00,3602.35595703125,17.5839805603027,199.841705322265
16:48:53,02 02 2018 15:10,3602.123046875,16.8770408630371,198.086395263671
16:48:53,02 02 2018 15:20,3602.07397460937,17.9727001190185,200.068496704101
16:48:54,02 02 2018 15:30,3602.43701171875,18.4103393554687,203.132293701171
16:48:54,02 02 2018 15:40,3602.5791015625,18.4793300628662,202.438003540039
16:48:54,02 02 2018 15:50,3602.36499023437,18.4416694641113,203.85789489746
16:48:54,02 02 2018 16:00,3602.13110351562,17.3290290832519,203.098800659179
16:48:54,02 02 2018 16:10,3602.72192382812,17.0946502685546,201.386001586914
16:48:55,02 02 2018 16:20,3602.80688476562,18.6736793518066,201.915405273437
16:48:55,02 02 2018 16:30,3602.6630859375,18.1240901947021,201.473907470703
16:48:55,02 02 2018 16:40,3602.7890625,17.0503692626953,203.296600341796
16:48:55,02 02 2018 16:50,3602.86596679687,16.5204906463623,201.503097534179
16:48:55,02 02 2018 17:00,3602.97802734375,16.1905899047851,200.253997802734
16:48:56,02 02 2018 17:10,3602.68090820312,16.0458602905273,202.812896728515
16:48:56,02 02 2018 17:20,3601.69995117187,15.8999595642089,203.382400512695
16:48:56,02 02 2018 17:30,3602.77587890625,15.956069946289,205.197006225585
16:48:56,02 02 2018 17:40,3602.98388671875,15.5308799743652,204.219299316406
16:48:56,02 02 2018 17:50,3602.79711914062,15.7303800582885,202.827804565429
16:48:57,02 02 2018 18:00,3588.5,15.2391099929809,203.19839477539
16:48:57,02 02 2018 18:10,3494.36596679687,14.2074403762817,202.157806396484
16:48:57,02 02 2018 18:20,3471.01904296875,14.3415098190307,200.657302856445
16:48:57,02 02 2018 18:30,3462.14404296875,15.7205600738525,201.61360168457
16:48:58,02 02 2018 18:40,3467.07690429687,16.3162593841552,201.719894409179
16:48:58,02 02 2018 18:50,3548.88696289062,17.6003398895263,200.882507324218
16:48:58,02 02 2018 19:00,3603.05908203125,17.5000190734863,202.452697753906
